ProductKey,OrderDateKey,CustomerKey,SalesOrderNumber,OrderQuantity,SalesAmount,OrderDate,DueDate,ShipDate
311,20180306,28185,SO44162,1,3578.27,3/6/2018,3/18/2018,3/13/2018
314,20180306,28193,SO44163,1,3578.27,3/6/2018,3/18/2018,3/13/2018
310,20180306,28088,SO44164,1,3578.27,3/6/2018,3/18/2018,3/13/2018
313,20180306,17065,SO44165,1,3578.27,3/6/2018,3/18/2018,3/13/2018
338,20180306,14581,SO44166,1,699.0982,3/6/2018,3/18/2018,3/13/2018
314,20180306,17308,SO44167,1,3578.27,3/6/2018,3/18/2018,3/13/2018
313,20180307,12211,SO44168,1,3578.27,3/7/2018,3/19/2018,3/14/2018
311,20180307,28179,SO44169,1,3578.27,3/7/2018,3/19/2018,3/14/2018
314,20180307,28183,SO44170,1,3578.27,3/7/2018,3/19/2018,3/14/2018
313,20180307,28112,SO44171,1,3578.27,3/7/2018,3/19/2018,3/14/2018
338,20180307,14584,SO44172,1,699.0982,3/7/2018,3/19/2018,3/14/2018
312,20180308,13784,SO44173,1,3578.27,3/8/2018,3/20/2018,3/15/2018
311,20180308,17229,SO44174,1,3578.27,3/8/2018,3/20/2018,3/15/2018
313,20180308,17246,SO44175,1,3578.27,3/8/2018,3/20/2018,3/15/2018
314,20180309,12220,SO44176,1,3578.27,3/9/2018,3/21/2018,3/16/2018
350,20180309,11337,SO44177,1,3374.99,3/9/2018,3/21/2018,3/16/2018
312,20180309,28097,SO44178,1,3578.27,3/9/2018,3/21/2018,3/16/2018
350,20180309,25888,SO44179,1,3374.99,3/9/2018,3/21/2018,3/16/2018
347,20180309,11058,SO44180,1,3399.99,3/9/2018,3/21/2018,3/16/2018
312,20180309,17294,SO44181,1,3578.27,3/9/2018,3/21/2018,3/16/2018
310,20180309,17299,SO44182,1,3578.27,3/9/2018,3/21/2018,3/16/2018
310,20180310,28158,SO44183,1,3578.27,3/10/2018,3/22/2018,3/17/2018
314,20180310,17247,SO44184,1,3578.27,3/10/2018,3/22/2018,3/17/2018
310,20180310,17280,SO44185,1,3578.27,3/10/2018,3/22/2018,3/17/2018
347,20180312,25889,SO44186,1,3399.99,3/12/2018,3/24/2018,3/19/2018
313,20180312,17069,SO44187,1,3578.27,3/12/2018,3/24/2018,3/19/2018
334,20180313,20052,SO44188,1,699.0982,3/13/2018,3/25/2018,3/20/2018
322,20180313,20054,SO44189,1,699.0982,3/13/2018,3/25/2018,3/20/2018
348,20180313,11061,SO44190,1,3374.99,3/13/2018,3/25/2018,3/20/2018
310,20180313,17248,SO44191,1,3578.27,3/13/2018,3/25/2018,3/20/2018
312,20180314,13570,SO44192,1,3578.27,3/14/2018,3/26/2018,3/21/2018
312,20180314,28164,SO44193,1,3578.27,3/14/2018,3/26/2018,3/21/2018
310,20180314,17064,SO44194,1,3578.27,3/14/2018,3/26/2018,3/21/2018
313,20180314,17249,SO44195,1,3578.27,3/14/2018,3/26/2018,3/21/2018
314,20180314,17295,SO44196,1,3578.27,3/14/2018,3/26/2018,3/21/2018
312,20180315,28096,SO44197,1,3578.27,3/15/2018,3/27/2018,3/22/2018
310,20180315,28150,SO44198,1,3578.27,3/15/2018,3/27/2018,3/22/2018
313,20180315,17259,SO44199,1,3578.27,3/15/2018,3/27/2018,3/22/2018
311,20180315,17312,SO44200,1,3578.27,3/15/2018,3/27/2018,3/22/2018
313,20180316,12254,SO44201,1,3578.27,3/16/2018,3/28/2018,3/23/2018
311,20180316,28159,SO44202,1,3578.27,3/16/2018,3/28/2018,3/23/2018
312,20180316,28149,SO44203,1,3578.27,3/16/2018,3/28/2018,3/23/2018
336,20180316,14580,SO44204,1,699.0982,3/16/2018,3/28/2018,3/23/2018
312,20180316,17285,SO44205,1,3578.27,3/16/2018,3/28/2018,3/23/2018
347,20180317,11250,SO44206,1,3399.99,3/17/2018,3/29/2018,3/24/2018
313,20180317,28162,SO44207,1,3578.27,3/17/2018,3/29/2018,3/24/2018
347,20180317,25879,SO44208,1,3399.99,3/17/2018,3/29/2018,3/24/2018
311,20180317,17257,SO44209,1,3578.27,3/17/2018,3/29/2018,3/24/2018
310,20180318,13783,SO44210,1,3578.27,3/18/2018,3/30/2018,3/25/2018
313,20180318,28154,SO44211,1,3578.27,3/18/2018,3/30/2018,3/25/2018
312,20180318,28170,SO44212,1,3578.27,3/18/2018,3/30/2018,3/25/2018
310,20180318,17351,SO44213,1,3578.27,3/18/2018,3/30/2018,3/25/2018
311,20180318,17332,SO44214,1,3578.27,3/18/2018,3/30/2018,3/25/2018
312,20180319,28180,SO44215,1,3578.27,3/19/2018,3/31/2018,3/26/2018
314,20180319,13560,SO44216,1,3578.27,3/19/2018,3/31/2018,3/26/2018
310,20180319,28148,SO44217,1,3578.27,3/19/2018,3/31/2018,3/26/2018
311,20180319,22109,SO44218,1,3578.27,3/19/2018,3/31/2018,3/26/2018
338,20180319,14590,SO44219,1,699.0982,3/19/2018,3/31/2018,3/26/2018
345,20180319,11060,SO44220,1,3399.99,3/19/2018,3/31/2018,3/26/2018
314,20180319,17255,SO44221,1,3578.27,3/19/2018,3/31/2018,3/26/2018
311,20180319,17258,SO44222,1,3578.27,3/19/2018,3/31/2018,3/26/2018
310,20180320,13847,SO44223,1,3578.27,3/20/2018,4/1/2018,3/27/2018
314,20180320,28166,SO44224,1,3578.27,3/20/2018,4/1/2018,3/27/2018
322,20180321,20060,SO44225,1,699.0982,3/21/2018,4/2/2018,3/28/2018
313,20180321,12255,SO44226,1,3578.27,3/21/2018,4/2/2018,3/28/2018
349,20180321,28401,SO44227,1,3374.99,3/21/2018,4/2/2018,3/28/2018
344,20180321,11333,SO44228,1,3399.99,3/21/2018,4/2/2018,3/28/2018
344,20180321,25886,SO44229,1,3399.99,3/21/2018,4/2/2018,3/28/2018
312,20180321,17241,SO44230,1,3578.27,3/21/2018,4/2/2018,3/28/2018
334,20180321,17973,SO44231,1,699.0982,3/21/2018,4/2/2018,3/28/2018
312,20180321,17334,SO44232,1,3578.27,3/21/2018,4/2/2018,3/28/2018
310,20180322,13841,SO44233,1,3578.27,3/22/2018,4/3/2018,3/29/2018
312,20180322,28184,SO44234,1,3578.27,3/22/2018,4/3/2018,3/29/2018
313,20180322,22117,SO44235,1,3578.27,3/22/2018,4/3/2018,3/29/2018
312,20180322,28191,SO44236,1,3578.27,3/22/2018,4/3/2018,3/29/2018
310,20180322,17056,SO44237,1,3578.27,3/22/2018,4/3/2018,3/29/2018
311,20180322,17079,SO44238,1,3578.27,3/22/2018,4/3/2018,3/29/2018
311,20180323,12217,SO44239,1,3578.27,3/23/2018,4/4/2018,3/30/2018
311,20180323,13580,SO44240,1,3578.27,3/23/2018,4/4/2018,3/30/2018
313,20180323,28155,SO44241,1,3578.27,3/23/2018,4/4/2018,3/30/2018
313,20180323,28163,SO44242,1,3578.27,3/23/2018,4/4/2018,3/30/2018
312,20180323,17278,SO44243,1,3578.27,3/23/2018,4/4/2018,3/30/2018
312,20180323,17329,SO44244,1,3578.27,3/23/2018,4/4/2018,3/30/2018
330,20180323,25556,SO44245,1,699.0982,3/23/2018,4/4/2018,3/30/2018
312,20180324,12219,SO44246,1,3578.27,3/24/2018,4/5/2018,3/31/2018
310,20180324,17233,SO44247,1,3578.27,3/24/2018,4/5/2018,3/31/2018
313,20180324,17240,SO44248,1,3578.27,3/24/2018,4/5/2018,3/31/2018
313,20180325,13845,SO44249,1,3578.27,3/25/2018,4/6/2018,4/1/2018
312,20180325,28167,SO44250,1,3578.27,3/25/2018,4/6/2018,4/1/2018
311,20180325,28190,SO44251,1,3578.27,3/25/2018,4/6/2018,4/1/2018
312,20180326,13777,SO44252,1,3578.27,3/26/2018,4/7/2018,4/2/2018
310,20180326,28099,SO44253,1,3578.27,3/26/2018,4/7/2018,4/2/2018
314,20180326,28142,SO44254,1,3578.27,3/26/2018,4/7/2018,4/2/2018
340,20180326,14585,SO44255,1,699.0982,3/26/2018,4/7/2018,4/2/2018
312,20180326,17232,SO44256,1,3578.27,3/26/2018,4/7/2018,4/2/2018
313,20180327,12212,SO44257,1,3578.27,3/27/2018,4/8/2018,4/3/2018
310,20180327,13579,SO44258,1,3578.27,3/27/2018,4/8/2018,4/3/2018
312,20180327,28171,SO44259,1,3578.27,3/27/2018,4/8/2018,4/3/2018
312,20180327,28194,SO44260,1,3578.27,3/27/2018,4/8/2018,4/3/2018
312,20180327,22112,SO44261,1,3578.27,3/27/2018,4/8/2018,4/3/2018
322,20180327,20149,SO44262,1,699.0982,3/27/2018,4/8/2018,4/3/2018
310,20180327,17279,SO44263,1,3578.27,3/27/2018,4/8/2018,4/3/2018
313,20180327,17286,SO44264,1,3578.27,3/27/2018,4/8/2018,4/3/2018
320,20180327,25557,SO44265,1,699.0982,3/27/2018,4/8/2018,4/3/2018
336,20180327,25559,SO44266,1,699.0982,3/27/2018,4/8/2018,4/3/2018
336,20180328,19339,SO44267,1,699.0982,3/28/2018,4/9/2018,4/4/2018
312,20180328,13820,SO44268,1,3578.27,3/28/2018,4/9/2018,4/4/2018
326,20180329,14589,SO44269,1,699.0982,3/29/2018,4/10/2018,4/5/2018
314,20180330,13794,SO44270,1,3578.27,3/30/2018,4/11/2018,4/6/2018
314,20180330,13846,SO44271,1,3578.27,3/30/2018,4/11/2018,4/6/2018
311,20180330,12256,SO44272,1,3578.27,3/30/2018,4/11/2018,4/6/2018
311,20180330,28147,SO44273,1,3578.27,3/30/2018,4/11/2018,4/6/2018
314,20180330,28152,SO44274,1,3578.27,3/30/2018,4/11/2018,4/6/2018
311,20180330,17256,SO44275,1,3578.27,3/30/2018,4/11/2018,4/6/2018
313,20180330,17277,SO44276,1,3578.27,3/30/2018,4/11/2018,4/6/2018
311,20180330,17288,SO44277,1,3578.27,3/30/2018,4/11/2018,4/6/2018
310,20180330,17293,SO44278,1,3578.27,3/30/2018,4/11/2018,4/6/2018
313,20180330,17326,SO44279,1,3578.27,3/30/2018,4/11/2018,4/6/2018
314,20180331,14429,SO44320,1,3578.27,3/31/2018,4/12/2018,4/7/2018
311,20180331,28222,SO44321,1,3578.27,3/31/2018,4/12/2018,4/7/2018
328,20180331,17975,SO44322,1,699.0982,3/31/2018,4/12/2018,4/7/2018
344,20180331,11072,SO44323,1,3399.99,3/31/2018,4/12/2018,4/7/2018
311,20180401,12267,SO44324,1,3578.27,4/1/2018,4/13/2018,4/8/2018
351,20180401,11095,SO44325,1,3374.99,4/1/2018,4/13/2018,4/8/2018
312,20180401,17728,SO44326,1,3578.27,4/1/2018,4/13/2018,4/8/2018
314,20180402,28598,SO44327,1,3578.27,4/2/2018,4/14/2018,4/9/2018
310,20180402,17921,SO44328,1,3578.27,4/2/2018,4/14/2018,4/9/2018
311,20180402,17904,SO44329,1,3578.27,4/2/2018,4/14/2018,4/9/2018
312,20180402,28199,SO44330,1,3578.27,4/2/2018,4/14/2018,4/9/2018
311,20180403,28257,SO44331,1,3578.27,4/3/2018,4/15/2018,4/10/2018
310,20180403,17510,SO44332,1,3578.27,4/3/2018,4/15/2018,4/10/2018
345,20180404,11343,SO44333,1,3399.99,4/4/2018,4/16/2018,4/11/2018
311,20180404,28273,SO44334,1,3578.27,4/4/2018,4/16/2018,4/11/2018
324,20180404,20165,SO44335,1,699.0982,4/4/2018,4/16/2018,4/11/2018
345,20180404,25895,SO44336,1,3399.99,4/4/2018,4/16/2018,4/11/2018
351,20180404,11097,SO44337,1,3374.99,4/4/2018,4/16/2018,4/11/2018
314,20180404,18188,SO44338,1,3578.27,4/4/2018,4/16/2018,4/11/2018
311,20180404,18189,SO44339,1,3578.27,4/4/2018,4/16/2018,4/11/2018
314,20180404,17354,SO44340,1,3578.27,4/4/2018,4/16/2018,4/11/2018
348,20180405,25905,SO44341,1,3374.99,4/5/2018,4/17/2018,4/12/2018
320,20180405,14610,SO44342,1,699.0982,4/5/2018,4/17/2018,4/12/2018
314,20180405,17920,SO44343,1,3578.27,4/5/2018,4/17/2018,4/12/2018
310,20180406,14427,SO44344,1,3578.27,4/6/2018,4/18/2018,4/13/2018
313,20180406,28200,SO44345,1,3578.27,4/6/2018,4/18/2018,4/13/2018
336,20180406,14602,SO44346,1,699.0982,4/6/2018,4/18/2018,4/13/2018
312,20180406,17911,SO44347,1,3578.27,4/6/2018,4/18/2018,4/13/2018
313,20180407,14159,SO44348,1,3578.27,4/7/2018,4/19/2018,4/14/2018
311,20180407,28243,SO44349,1,3578.27,4/7/2018,4/19/2018,4/14/2018
312,20180407,28244,SO44350,1,3578.27,4/7/2018,4/19/2018,4/14/2018
314,20180407,28271,SO44351,1,3578.27,4/7/2018,4/19/2018,4/14/2018
311,20180407,28297,SO44352,1,3578.27,4/7/2018,4/19/2018,4/14/2018
326,20180407,14591,SO44353,1,699.0982,4/7/2018,4/19/2018,4/14/2018
336,20180407,14603,SO44354,1,699.0982,4/7/2018,4/19/2018,4/14/2018
347,20180407,11093,SO44355,1,3399.99,4/7/2018,4/19/2018,4/14/2018
345,20180407,11099,SO44356,1,3399.99,4/7/2018,4/19/2018,4/14/2018
310,20180407,17511,SO44357,1,3578.27,4/7/2018,4/19/2018,4/14/2018
310,20180407,17732,SO44358,1,3578.27,4/7/2018,4/19/2018,4/14/2018
311,20180408,14525,SO44359,1,3578.27,4/8/2018,4/20/2018,4/15/2018
311,20180408,14158,SO44360,1,3578.27,4/8/2018,4/20/2018,4/15/2018
310,20180408,13686,SO44361,1,3578.27,4/8/2018,4/20/2018,4/15/2018
310,20180408,28259,SO44362,1,3578.27,4/8/2018,4/20/2018,4/15/2018
312,20180408,28285,SO44363,1,3578.27,4/8/2018,4/20/2018,4/15/2018
348,20180408,11092,SO44364,1,3374.99,4/8/2018,4/20/2018,4/15/2018
313,20180408,17912,SO44365,1,3578.27,4/8/2018,4/20/2018,4/15/2018
313,20180408,17502,SO44366,1,3578.27,4/8/2018,4/20/2018,4/15/2018
328,20180408,25562,SO44367,1,699.0982,4/8/2018,4/20/2018,4/15/2018
314,20180409,14150,SO44368,1,3578.27,4/9/2018,4/21/2018,4/16/2018
310,20180409,28250,SO44369,1,3578.27,4/9/2018,4/21/2018,4/16/2018
313,20180409,18193,SO44370,1,3578.27,4/9/2018,4/21/2018,4/16/2018
311,20180409,17514,SO44371,1,3578.27,4/9/2018,4/21/2018,4/16/2018
310,20180409,17736,SO44372,1,3578.27,4/9/2018,4/21/2018,4/16/2018
310,20180410,13767,SO44373,1,3578.27,4/10/2018,4/22/2018,4/17/2018
310,20180410,14157,SO44374,1,3578.27,4/10/2018,4/22/2018,4/17/2018
310,20180410,14183,SO44375,1,3578.27,4/10/2018,4/22/2018,4/17/2018
349,20180410,29399,SO44376,1,3374.99,4/10/2018,4/22/2018,4/17/2018
310,20180410,28234,SO44377,1,3578.27,4/10/2018,4/22/2018,4/17/2018
349,20180410,25903,SO44378,1,3374.99,4/10/2018,4/22/2018,4/17/2018
351,20180410,11080,SO44379,1,3374.99,4/10/2018,4/22/2018,4/17/2018
310,20180410,17915,SO44380,1,3578.27,4/10/2018,4/22/2018,4/17/2018
313,20180411,14191,SO44381,1,3578.27,4/11/2018,4/23/2018,4/18/2018
347,20180411,11341,SO44382,1,3399.99,4/11/2018,4/23/2018,4/18/2018
310,20180411,28268,SO44383,1,3578.27,4/11/2018,4/23/2018,4/18/2018
311,20180411,28296,SO44384,1,3578.27,4/11/2018,4/23/2018,4/18/2018
314,20180411,28298,SO44385,1,3578.27,4/11/2018,4/23/2018,4/18/2018
312,20180411,28587,SO44386,1,3578.27,4/11/2018,4/23/2018,4/18/2018
351,20180411,11096,SO44387,1,3374.99,4/11/2018,4/23/2018,4/18/2018
310,20180411,17924,SO44388,1,3578.27,4/11/2018,4/23/2018,4/18/2018
313,20180411,17925,SO44389,1,3578.27,4/11/2018,4/23/2018,4/18/2018
314,20180411,17353,SO44390,1,3578.27,4/11/2018,4/23/2018,4/18/2018
313,20180411,17730,SO44391,1,3578.27,4/11/2018,4/23/2018,4/18/2018
314,20180411,17910,SO44392,1,3578.27,4/11/2018,4/23/2018,4/18/2018
345,20180412,29398,SO44393,1,3399.99,4/12/2018,4/24/2018,4/19/2018
313,20180412,28246,SO44394,1,3578.27,4/12/2018,4/24/2018,4/19/2018
314,20180412,28339,SO44395,1,3578.27,4/12/2018,4/24/2018,4/19/2018
345,20180412,25901,SO44396,1,3399.99,4/12/2018,4/24/2018,4/19/2018
330,20180412,14596,SO44397,1,699.0982,4/12/2018,4/24/2018,4/19/2018
312,20180412,17733,SO44398,1,3578.27,4/12/2018,4/24/2018,4/19/2018
311,20180413,28240,SO44399,1,3578.27,4/13/2018,4/25/2018,4/20/2018
312,20180413,28588,SO44400,1,3578.27,4/13/2018,4/25/2018,4/20/2018
312,20180413,17515,SO44401,1,3578.27,4/13/2018,4/25/2018,4/20/2018
314,20180414,13666,SO44402,1,3578.27,4/14/2018,4/26/2018,4/21/2018
350,20180414,19844,SO44403,1,3374.99,4/14/2018,4/26/2018,4/21/2018
314,20180415,28221,SO44404,1,3578.27,4/15/2018,4/27/2018,4/22/2018
310,20180415,28224,SO44405,1,3578.27,4/15/2018,4/27/2018,4/22/2018
313,20180415,28299,SO44406,1,3578.27,4/15/2018,4/27/2018,4/22/2018
351,20180415,11077,SO44407,1,3374.99,4/15/2018,4/27/2018,4/22/2018
351,20180415,11103,SO44408,1,3374.99,4/15/2018,4/27/2018,4/22/2018
320,20180415,25563,SO44409,1,699.0982,4/15/2018,4/27/2018,4/22/2018
310,20180416,28223,SO44410,1,3578.27,4/16/2018,4/28/2018,4/23/2018
312,20180416,28584,SO44411,1,3578.27,4/16/2018,4/28/2018,4/23/2018
349,20180416,11100,SO44412,1,3374.99,4/16/2018,4/28/2018,4/23/2018
310,20180417,13606,SO44413,1,3578.27,4/17/2018,4/29/2018,4/24/2018
311,20180417,28340,SO44414,1,3578.27,4/17/2018,4/29/2018,4/24/2018
312,20180417,28355,SO44415,1,3578.27,4/17/2018,4/29/2018,4/24/2018
345,20180417,11069,SO44416,1,3399.99,4/17/2018,4/29/2018,4/24/2018
311,20180417,17917,SO44417,1,3578.27,4/17/2018,4/29/2018,4/24/2018
311,20180417,17919,SO44418,1,3578.27,4/17/2018,4/29/2018,4/24/2018
310,20180417,17352,SO44419,1,3578.27,4/17/2018,4/29/2018,4/24/2018
311,20180417,17512,SO44420,1,3578.27,4/17/2018,4/29/2018,4/24/2018
313,20180418,13607,SO44421,1,3578.27,4/18/2018,4/30/2018,4/25/2018
326,20180418,19353,SO44422,1,699.0982,4/18/2018,4/30/2018,4/25/2018
313,20180418,28586,SO44423,1,3578.27,4/18/2018,4/30/2018,4/25/2018
312,20180418,17916,SO44424,1,3578.27,4/18/2018,4/30/2018,4/25/2018
311,20180418,17504,SO44425,1,3578.27,4/18/2018,4/30/2018,4/25/2018
314,20180419,13770,SO44426,1,3578.27,4/19/2018,5/1/2018,4/26/2018
314,20180419,14146,SO44427,1,3578.27,4/19/2018,5/1/2018,4/26/2018
313,20180419,28362,SO44428,1,3578.27,4/19/2018,5/1/2018,4/26/2018
314,20180419,28583,SO44429,1,3578.27,4/19/2018,5/1/2018,4/26/2018
313,20180419,17927,SO44430,1,3578.27,4/19/2018,5/1/2018,4/26/2018
312,20180419,17725,SO44431,1,3578.27,4/19/2018,5/1/2018,4/26/2018
314,20180420,14165,SO44432,1,3578.27,4/20/2018,5/2/2018,4/27/2018
312,20180420,28270,SO44433,1,3578.27,4/20/2018,5/2/2018,4/27/2018
310,20180420,28580,SO44434,1,3578.27,4/20/2018,5/2/2018,4/27/2018
312,20180421,28573,SO44435,1,3578.27,4/21/2018,5/3/2018,4/28/2018
322,20180421,26630,SO44436,1,699.0982,4/21/2018,5/3/2018,4/28/2018
344,20180421,11076,SO44437,1,3399.99,4/21/2018,5/3/2018,4/28/2018
312,20180421,17909,SO44438,1,3578.27,4/21/2018,5/3/2018,4/28/2018
310,20180422,14195,SO44439,1,3578.27,4/22/2018,5/4/2018,4/29/2018
312,20180422,12261,SO44440,1,3578.27,4/22/2018,5/4/2018,4/29/2018
312,20180422,22118,SO44441,1,3578.27,4/22/2018,5/4/2018,4/29/2018
334,20180422,14599,SO44442,1,699.0982,4/22/2018,5/4/2018,4/29/2018
310,20180422,17370,SO44443,1,3578.27,4/22/2018,5/4/2018,4/29/2018
311,20180424,13697,SO44444,1,3578.27,4/24/2018,5/6/2018,5/1/2018
314,20180425,17478,SO44445,1,3578.27,4/25/2018,5/7/2018,5/2/2018
313,20180425,17914,SO44446,1,3578.27,4/25/2018,5/7/2018,5/2/2018
312,20180426,12265,SO44447,1,3578.27,4/26/2018,5/8/2018,5/3/2018
311,20180426,28264,SO44448,1,3578.27,4/26/2018,5/8/2018,5/3/2018
312,20180426,28293,SO44449,1,3578.27,4/26/2018,5/8/2018,5/3/2018
310,20180426,28294,SO44450,1,3578.27,4/26/2018,5/8/2018,5/3/2018
313,20180426,28295,SO44451,1,3578.27,4/26/2018,5/8/2018,5/3/2018
332,20180426,20164,SO44452,1,699.0982,4/26/2018,5/8/2018,5/3/2018
310,20180426,17923,SO44453,1,3578.27,4/26/2018,5/8/2018,5/3/2018
310,20180426,17926,SO44454,1,3578.27,4/26/2018,5/8/2018,5/3/2018
312,20180426,17513,SO44455,1,3578.27,4/26/2018,5/8/2018,5/3/2018
320,20180426,25560,SO44456,1,699.0982,4/26/2018,5/8/2018,5/3/2018
311,20180427,28196,SO44457,1,3578.27,4/27/2018,5/9/2018,5/4/2018
314,20180427,28247,SO44458,1,3578.27,4/27/2018,5/9/2018,5/4/2018
314,20180427,28288,SO44459,1,3578.27,4/27/2018,5/9/2018,5/4/2018
334,20180427,20150,SO44460,1,699.0982,4/27/2018,5/9/2018,5/4/2018
313,20180427,17918,SO44461,1,3578.27,4/27/2018,5/9/2018,5/4/2018
311,20180428,14155,SO44462,1,3578.27,4/28/2018,5/10/2018,5/5/2018
332,20180428,19340,SO44463,1,699.0982,4/28/2018,5/10/2018,5/5/2018
314,20180428,22120,SO44464,1,3578.27,4/28/2018,5/10/2018,5/5/2018
320,20180428,14613,SO44465,1,699.0982,4/28/2018,5/10/2018,5/5/2018
334,20180428,26640,SO44466,1,699.0982,4/28/2018,5/10/2018,5/5/2018
346,20180428,11070,SO44467,1,3399.99,4/28/2018,5/10/2018,5/5/2018
351,20180428,11075,SO44468,1,3374.99,4/28/2018,5/10/2018,5/5/2018
314,20180428,17734,SO44469,1,3578.27,4/28/2018,5/10/2018,5/5/2018
313,20180428,17735,SO44470,1,3578.27,4/28/2018,5/10/2018,5/5/2018
322,20180428,25561,SO44471,1,699.0982,4/28/2018,5/10/2018,5/5/2018
312,20180429,13685,SO44472,1,3578.27,4/29/2018,5/11/2018,5/6/2018
312,20180429,28255,SO44473,1,3578.27,4/29/2018,5/11/2018,5/6/2018
330,20180429,14601,SO44474,1,699.0982,4/29/2018,5/11/2018,5/6/2018
345,20180429,11101,SO44475,1,3399.99,4/29/2018,5/11/2018,5/6/2018
314,20180429,17913,SO44476,1,3578.27,4/29/2018,5/11/2018,5/6/2018
310,20180429,17922,SO44477,1,3578.27,4/29/2018,5/11/2018,5/6/2018
314,20180429,17726,SO44478,1,3578.27,4/29/2018,5/11/2018,5/6/2018
350,20180430,29391,SO44479,1,3374.99,4/30/2018,5/12/2018,5/7/2018
350,20180430,25891,SO44480,1,3374.99,4/30/2018,5/12/2018,5/7/2018
347,20180501,29448,SO44571,1,3399.99,5/1/2018,5/13/2018,5/8/2018
314,20180501,28664,SO44572,1,3578.27,5/1/2018,5/13/2018,5/8/2018
347,20180501,25917,SO44573,1,3399.99,5/1/2018,5/13/2018,5/8/2018
349,20180501,11107,SO44574,1,3374.99,5/1/2018,5/13/2018,5/8/2018
344,20180501,11110,SO44575,1,3399.99,5/1/2018,5/13/2018,5/8/2018
313,20180501,28660,SO44576,1,3578.27,5/1/2018,5/13/2018,5/8/2018
314,20180502,28667,SO44577,1,3578.27,5/2/2018,5/14/2018,5/9/2018
314,20180502,28653,SO44578,1,3578.27,5/2/2018,5/14/2018,5/9/2018
312,20180502,28662,SO44579,1,3578.27,5/2/2018,5/14/2018,5/9/2018
314,20180503,13782,SO44580,1,3578.27,5/3/2018,5/15/2018,5/10/2018
348,20180503,11108,SO44581,1,3374.99,5/3/2018,5/15/2018,5/10/2018
346,20180503,11134,SO44582,1,3399.99,5/3/2018,5/15/2018,5/10/2018
310,20180503,18210,SO44583,1,3578.27,5/3/2018,5/15/2018,5/10/2018
313,20180504,28671,SO44584,1,3578.27,5/4/2018,5/16/2018,5/11/2018
312,20180504,28790,SO44585,1,3578.27,5/4/2018,5/16/2018,5/11/2018
314,20180504,28794,SO44586,1,3578.27,5/4/2018,5/16/2018,5/11/2018
311,20180504,28627,SO44587,1,3578.27,5/4/2018,5/16/2018,5/11/2018
342,20180504,26683,SO44588,1,699.0982,5/4/2018,5/16/2018,5/11/2018
346,20180504,11104,SO44589,1,3399.99,5/4/2018,5/16/2018,5/11/2018
310,20180505,13795,SO44590,1,3578.27,5/5/2018,5/17/2018,5/12/2018
330,20180505,17987,SO44591,1,699.0982,5/5/2018,5/17/2018,5/12/2018
314,20180505,28761,SO44592,1,3578.27,5/5/2018,5/17/2018,5/12/2018
313,20180505,28645,SO44593,1,3578.27,5/5/2018,5/17/2018,5/12/2018
310,20180505,18250,SO44594,1,3578.27,5/5/2018,5/17/2018,5/12/2018
345,20180505,11124,SO44595,1,3399.99,5/5/2018,5/17/2018,5/12/2018
313,20180505,18238,SO44596,1,3578.27,5/5/2018,5/17/2018,5/12/2018
310,20180506,12290,SO44597,1,3578.27,5/6/2018,5/18/2018,5/13/2018
348,20180506,29400,SO44598,1,3374.99,5/6/2018,5/18/2018,5/13/2018
310,20180506,28792,SO44599,1,3578.27,5/6/2018,5/18/2018,5/13/2018
314,20180506,18243,SO44600,1,3578.27,5/6/2018,5/18/2018,5/13/2018
345,20180506,11117,SO44601,1,3399.99,5/6/2018,5/18/2018,5/13/2018
314,20180507,14702,SO44602,1,3578.27,5/7/2018,5/19/2018,5/14/2018
342,20180507,20167,SO44603,1,699.0982,5/7/2018,5/19/2018,5/14/2018
322,20180507,19364,SO44604,1,699.0982,5/7/2018,5/19/2018,5/14/2018
314,20180507,28672,SO44605,1,3578.27,5/7/2018,5/19/2018,5/14/2018
313,20180507,28772,SO44606,1,3578.27,5/7/2018,5/19/2018,5/14/2018
310,20180507,28774,SO44607,1,3578.27,5/7/2018,5/19/2018,5/14/2018
313,20180507,18200,SO44608,1,3578.27,5/7/2018,5/19/2018,5/14/2018
311,20180507,18220,SO44609,1,3578.27,5/7/2018,5/19/2018,5/14/2018
313,20180507,18241,SO44610,1,3578.27,5/7/2018,5/19/2018,5/14/2018
314,20180508,13778,SO44611,1,3578.27,5/8/2018,5/20/2018,5/15/2018
311,20180508,28675,SO44612,1,3578.27,5/8/2018,5/20/2018,5/15/2018
313,20180508,28628,SO44613,1,3578.27,5/8/2018,5/20/2018,5/15/2018
312,20180508,28650,SO44614,1,3578.27,5/8/2018,5/20/2018,5/15/2018
314,20180508,28654,SO44615,1,3578.27,5/8/2018,5/20/2018,5/15/2018
314,20180508,28655,SO44616,1,3578.27,5/8/2018,5/20/2018,5/15/2018
313,20180508,28666,SO44617,1,3578.27,5/8/2018,5/20/2018,5/15/2018
314,20180508,18205,SO44618,1,3578.27,5/8/2018,5/20/2018,5/15/2018
312,20180509,13789,SO44619,1,3578.27,5/9/2018,5/21/2018,5/16/2018
312,20180509,18204,SO44620,1,3578.27,5/9/2018,5/21/2018,5/16/2018
313,20180509,18217,SO44621,1,3578.27,5/9/2018,5/21/2018,5/16/2018
311,20180509,13771,SO44622,1,3578.27,5/9/2018,5/21/2018,5/16/2018
